city,property_name,link,property_id,society,societyName,latitude,longitude,price,pricePerSqft,area,areaWithType,areaSqm,bedRoom,bathroom,balcony,additionalRoom,address,floorNum,facing,overlooking,agePossession,postedDate,nearbyLocations,description,furnishDetails,features,rating,mainImage,breadcrumbHierarchy,additionalDetailsJson,reraStatus,reraWebsite,dealerName,dealerCompany,dealerMemberSince,dealerAddress,dealerWebsite
bangalore,"2 BHK FlatinKanakapura Road, Bangalore",https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-prestige-falcon-city-kanakapura-road-bangalore-south-1208-sqft-spid-I92079024,I92079024,Prestige Falcon City,Prestige Falcon City,12.885791666666666,77.563225,2.5 Crore,"@ 20,695 per sqft","₹20,695 /sqft",Super Built-up area 1208(112.23 sq.m.)  sqft,112.23,2 Bedrooms,2 Bathrooms,1 Balcony,Pooja Room,"Kanakapura Road, Bangalore",12nd   of 31 Floors,West,"Main Road,Pool,Others,Club",5 to 10 Year Old,"Jun 22, 2026","['Forum Mall', 'RMS International School', 'Cura Hospitals', 'Doddakallasandra Metro Station', 'Dayananda Sagar University', 'NH 48', 'KSR Bengaluru City Junction', 'Kempegowda International Airport']","Heres a polished property listing version:West-Facing entrance | east-Facing balcony overlooking the pool
1208 sft | fully furnished premium flatChoice fully furnished flat with one of the best views in the entire community.
Designed with high-End fittings and a premium italian kitchen for elega...","['2 Wardrobe', 'Water Purifier', 'Fridge', 'Fan', 'Microwave', 'Stove', 'Light', 'Modular Kitchen', 'Chimney', 'No AC', 'No Bed', 'No Dining Table', 'No Geyser', 'No Sofa', 'No TV', 'No Washing Machine']",,"['Construction4.3 out of 5', 'Amenities4.3 out of 5', 'Management4.1 out of 5', 'Connectivity4.2 out of 5', 'Green Area4.2 out of 5']",https://imagecdn.99acres.com/media1/39054/5/781085536O-1782040853119.jpg,"['Home', 'Property in Bangalore', 'Flats for sale in Bangalore', 'Flats for sale in Kanakapura Road', '2 BHK Flats for sale in Kanakapura Road']","{""Property Ownership"": "":"", ""Width of facing road"": "":"", ""Furnishing"": "":"", ""Flooring"": "":"", ""Power Backup"": "":"", ""RERA"": "":""}",REGISTERED,https://rera.karnataka.gov.in/,,,,,
bangalore,"2 BHK FlatinSompura, Sarjapur Road",https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-modern-soul-tree-sompura-bangalore-east-915-sqft-spid-K88792058,K88792058,Modern Soul Tree,Modern Soul Tree,12.860641110014258,77.7667191,74 Lac,"@ 8,087 per sqft","₹8,087 /sqft",Super Built-up area 915(85.01 sq.m.)  sqft,85.01,2 Bedrooms,2 Bathrooms,1 Balcony,Pooja Room,"Sompura, Sarjapur Road",2nd   of 3 Floors,East,Others,1 to 5 Year Old,"Jun 09, 2026","['Market Square Mall Sarjapur Road', 'SH 35, Infosys Head Quater', 'Saandeepani Academy For Excellence', 'Siri Shrine PU College', 'Spandana Heart & Super Speciality', 'Kempegowda Intl Airport Bengaluru', 'Heelalige Railway Station']","This is an ivy certified apartment: Legally verified and ready to move in.Soul tree by modern spaaces is a modern residential apartment project located along sarjapurmarathahalli road in bengaluru. Designed with a community-Focused layout centered around greenery, it offers well-Planned homes alon...","['Wardrobe', 'Fan', 'Light', 'Modular Kitchen', 'No AC', 'No Bed', 'No Chimney', 'No Dining Table', 'No Geyser', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Washing Machine', 'No Water Purifier']",,,https://imagecdn.99acres.com/media1/35794/16/715896737O-1771588292204.jpg,"['Home', 'Property in Bangalore', 'Flats for sale in Bangalore', 'Flats for sale in Sarjapur Road', 'Flats for sale in Sompura', '2 BHK Flats for sale in Sompura']","{""Property Ownership"": "":"", ""Parking"": "":"", ""Width of facing road"": "":"", ""Furnishing"": "":"", ""Flooring"": "":"", ""Power Backup"": "":"", ""RERA"": "":""}",REGISTERED,https://rera.karnataka.gov.in/,Monika,Ivy Homes,"Member Since Apr, 2026","22,5TH FLOOR HARA CHAMBERS KH ROAD BANGALORE BENGA, Bangalore",https://ivy.homes/buy
bangalore,"2 BHK FlatinHosahalli, Bangalore North",https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-purva-zenium-hosahalli-bangalore-north-1203-sqft-spid-U92227338,U92227338,Purva Zenium,Purva Zenium,13.144719,77.638561,1.61 Crore,"@ 13,383 per sqft","₹13,383 /sqft",Super Built-up area 1203(111.76 sq.m.)  sqft,111.76,2 Bedrooms,2 Bathrooms,2 Balconies,Pooja Room,"8xxx, Hosahalli, Bangalore North",4th   of 13 Floors,North,Others,1 to 5 Year Old,"Jun 30, 2026","['The Galleria Mall', 'NH 44', 'Sri Venkateshwara Central School', 'CMR University', 'N R V Hospital', 'Kempegowda International Airport', 'Bettahalsoor Railway Station', 'Ecopolis, IT/ITES SEZ', 'Clarks Inn Airport, Bangalore', 'Club Cabana Amusement Park', 'Vidhyanagara Stadium']","This is an ivy certified apartment: Legally verified and ready to move in.Experience the gold standard of apartment living at purva zenium  an exquisite 2bhk residence on the 4th floor of 13, priced at 1.61 cr (Plus 1% service charge), bearing the hallmark of one of bengaluru's most celebrated and...","['Wardrobe', 'Fan', 'Light', 'Modular Kitchen', 'No AC', 'No Bed', 'No Chimney', 'No Dining Table', 'No Geyser', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Washing Machine', 'No Water Purifier']",,"['Connectivity4 out of 5', 'Lifestyle4 out of 5', 'Safety4.1 out of 5', 'Green Area4 out of 5']",https://imagecdn.99acres.com/media1/39238/11/784771350O-1782632463384.jpg,"['Home', 'Property in Bangalore', 'Flats for sale in Bangalore', 'Flats for sale in Hosahalli', '2 BHK Flats for sale in Hosahalli']","{""Property Ownership"": "":"", ""Parking"": "":"", ""Furnishing"": "":"", ""Flooring"": "":"", ""Power Backup"": "":"", ""RERA"": "":""}",REGISTERED,https://rera.karnataka.gov.in/,Neha,Ivy Homes,"Member Since Apr, 2026","22,5TH FLOOR HARA CHAMBERS KH ROAD BANGALORE BENGA,",https://ivy.homes/buy
bangalore,"2 BHK FlatinBalagere, Near Panathur, Bangalore",https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-sobha-dream-acres-balagere-bangalore-east-1007-sqft-spid-X91607848,X91607848,Sobha Dream Acres,Sobha Dream Acres,12.939075974981604,77.72016865999932,1.36 Crore,"@ 13,505 per sqft","₹13,505 /sqft",Super Built-up area 1007(93.55 sq.m.)  sqft,93.55,2 Bedrooms,2 Bathrooms,1 Balcony,Pooja Room,"2xxxx, Balagere, Near Panathur, Bangalore",11st   of 14 Floors,East,Others,0 to 1 Year Old,"Jun 30, 2026","['ITPL Metro Station', 'Brookefield Mall', 'SH 35', 'Jyothi English School', 'Christ University', 'Hope Hospital', 'Kempegowda International Airport', 'Whitefield Railway Station', 'Embassy TechVillage', 'Vivanta Bengaluru, Whitefield', 'Fun World Amusement Park', 'Karnataka Golf Association', 'Atal Bihari Vajpayee Stadium']","This is an ivy certified apartment: Legally verified and ready to move in.Welcome to sobha tropical greens at dream acres! This beautiful 2bhk east-Facing bare shell apartment on the 11th floor offers 1,007 sq ft of elegant living space, 2 baths & 1 balcony wake up to breathtaking high-Floor views...",,,"['Construction4.3 out of 5', 'Amenities4.4 out of 5', 'Management4.1 out of 5', 'Connectivity3.8 out of 5', 'Green Area4.4 out of 5']",https://imagecdn.99acres.com/media1/39219/19/784399262O-1782555473552.jpg,"['Home', 'Property in Bangalore', 'Flats for sale in Bangalore', 'Flats for sale in Balagere', '2 BHK Flats for sale in Balagere']","{""Property Ownership"": "":"", ""Parking"": "":"", ""Width of facing road"": "":"", ""Furnishing"": "":"", ""Flooring"": "":"", ""Power Backup"": "":"", ""RERA"": "":""}",REGISTERED,https://rera.karnataka.gov.in/,Monika,Ivy Homes,"Member Since Apr, 2026","22,5TH FLOOR HARA CHAMBERS KH ROAD BANGALORE BENGA, Bangalore",https://ivy.homes/buy
bangalore,"3 BHK FlatinCarmelaram, Sarjapur Road",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-ahad-euphoria-carmelaram-bangalore-east-1645-sqft-spid-O90962260,O90962260,Ahad Euphoria,Ahad Euphoria,12.89645280504059,77.70822251800176,1.84 Crore,"@ 11,185 per sqft","₹11,185 /sqft",Super Built-up area 1645(152.83 sq.m.)  sqft,152.83,3 Bedrooms,3 Bathrooms,2 Balconies,Pooja Room,"Carmelaram, Sarjapur Road",2nd   of 15 Floors,West,Others,5 to 10 Year Old,"Jul 06, 2026","['Hosa Road Metro Station', 'SGR Complex', 'Central Spirit Mall', 'NH 44', 'CMR Gandhi Public School', 'Municipal Health Center', 'Wipro Limited, Kodathi', 'Providence Home', 'Via Milano', 'Bhagini Icon Premier Hotel']","No brokerage
This is an ivy signature apartment:
1. Legally verified and ready to move in
2. Newly renovated
3. Assured buyback guaranteeBathed in the warmth of the morning sun, this east-Facing 2-Bedroom, 2-Bathroom apartment on the 2nd floor of a
Wake up to a garden view and step out to a balcon...","['Wardrobe', 'Fan', 'Light', 'Modular Kitchen', 'No AC', 'No Bed', 'No Chimney', 'No Dining Table', 'No Geyser', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Washing Machine', 'No Water Purifier']",,"['Construction3.6 out of 5', 'Amenities4.4 out of 5', 'Management3.9 out of 5', 'Connectivity3.7 out of 5', 'Green Area4.4 out of 5']",https://imagecdn.99acres.com/media1/37975/3/759503128O-1778759385587.jpg,"['Home', 'Property in Bangalore', 'Flats for sale in Bangalore', 'Flats for sale in Sarjapur Road', 'Flats for sale in Carmelaram', '3 BHK Flats for sale in Carmelaram']","{""Transaction Type"": "":"", ""Property Ownership"": "":"", ""Flooring"": "":"", ""Furnishing"": "":"", ""Parking"": "":"", ""Power Backup"": "":""}",NOT AVAILABLE,https://rera.karnataka.gov.in/,Ritika,Ivy Homes,"Member Since May, 2026","22,5TH FLOOR HARA CHAMBERS KH ROAD BANGALORE BENGA,",https://ivy.homes/buy
bangalore,"2 BHK FlatinGunjur, Near Varthur, Bangalore",https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-vertex-wellington-gunjur-bangalore-east-1216-sqft-spid-D92723332,D92723332,Vertex Wellington,Vertex Wellington,12.92539722222222,77.72873055555556,1.2 Crore,"@ 9,868 per sqft","₹9,868 /sqft",Super Built-up area 1216(112.97 sq.m.)Built-up area: 1116 sqft (103.68 sq.m.)Carpet area: 1000 sqft (92.9 sq.m.)  sqft,112.97,2 Bedrooms,2 Bathrooms,1 Balcony,Store Room,"232, Gunjur, Near Varthur, Bangalore",1st   of 4 Floors,East,"Park,Pool,Club,Main Road",1 to 5 Year Old,"Jul 16, 2026","['Forum Mall', 'Phoenix Mall', 'Gunjur Club', 'Decathlon', 'ITPL', 'Airport', 'Carmelaram Railway', 'Whitefield Railway', 'K.R. Puram Railway', 'Wipro Sez']","This residential flat is east-Facing direction. The floor plan additionally contains 2 bedroom(s), 2 bathrooms and 1 balcony. All in all, the flat is spread over a super built up area of 1216 sq.Ft. The property is located on the 1st floor of a 4 floors tall building. An added advantage of this 1-5 ...",,,"['Connectivity4 out of 5', 'Lifestyle4 out of 5', 'Safety3.8 out of 5', 'Green Area4 out of 5']",https://imagecdn.99acres.com/media1/39776/4/795524031O-1784181596198.jpg,"['Home', 'Property in Bangalore', 'Flats for sale in Bangalore', 'Flats for sale in Gunjur', '2 BHK Flats for sale in Gunjur']","{""Transaction Type"": "":"", ""Property Ownership"": "":"", ""Flooring"": "":"", ""Furnishing"": "":"", ""Width of facing road"": "":"", ""Parking"": "":"", ""Power Backup"": "":""}",REGISTERED,https://rera.karnataka.gov.in/,,,,,
bangalore,"2 BHK FlatinMaragondanahalli, Bommasandra",https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-godrej-nurture-maragondanahalli-bangalore-south-991-sqft-spid-Z91599906,Z91599906,Godrej Nurture,Godrej Nurture,12.8341554,77.6600963,1.35 Crore,"@ 13,622 per sqft","₹13,622 /sqft",Super Built-up area 991(92.07 sq.m.)Carpet area: 673 sqft (62.52 sq.m.)  sqft,92.07,2 Bedrooms,2 Bathrooms,1 Balcony,Pooja Room,"1xxx, Maragondanahalli, Bommasandra",10th   of 21 Floors,South,Others,1 to 5 Year Old,"Jun 16, 2026","['Forum Mall', 'Neeladri Road High Street', 'Mount Litera Zee school', 'DPS school', 'Treamis World School', 'Xavier Management Institute', 'Sherwood High School', 'Narayana Hrudalya clinic', 'Velankani Tech park', 'HCL Technologies', 'Wipro', 'Cyber Park', 'Metro cash and carry', 'Redbridge Int. Academy', 'Symbiosis']","This is an ivy certified apartment: Legally verified and ready to move in.Welcome to godrej nurture! This beautiful 2bhk south-Facing semi-Furnished apartment on the 10th floor offers 991 sq ft of elegant living space, 2 baths & 1 balcony enjoy the bright and airy southern light with stunning high...","['Wardrobe', 'Fan', 'Light', 'Modular Kitchen', 'No AC', 'No Bed', 'No Chimney', 'No Dining Table', 'No Geyser', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Washing Machine', 'No Water Purifier']",,"['Connectivity3.6 out of 5', 'Lifestyle3.7 out of 5', 'Safety3.8 out of 5', 'Green Area3.7 out of 5']",https://imagecdn.99acres.com/media1/38846/3/776923734O-1781417061199.jpg,"['Home', 'Property in Bangalore', 'Flats for sale in Bangalore', 'Flats for sale in Hosur Road', 'Flats for sale in Maragondanahalli', '2 BHK Flats for sale in Maragondanahalli']","{""Transaction Type"": "":"", ""Property Ownership"": "":"", ""Flooring"": "":"", ""Furnishing"": "":"", ""Width of facing road"": "":"", ""Parking"": "":"", ""Power Backup"": "":""}",REGISTERED,https://rera.karnataka.gov.in/,Neha,Ivy Homes,"Member Since Apr, 2026","22,5TH FLOOR HARA CHAMBERS KH ROAD BANGALORE BENGA,",https://ivy.homes/buy
bangalore,"2 BHK FlatinHosa Road, Bangalore",https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-sobha-silicon-oasis-hosa-road-bangalore-south-1369-sqft-spid-H92317370,H92317370,Sobha Silicon Oasis,Sobha Silicon Oasis,12.869616399722222,77.6598082,1.8 Crore,"@ 13,147 per sqft","₹13,147 /sqft",Super Built-up area 1369.1(127.19 sq.m.)  sqft,127.19,2 Bedrooms,2 Bathrooms,1 Balcony,"Pooja Room,Study Room","Hosa Road, Bangalore",19th   of 21 Floors,East,"Pool,Park,Club,Main Road",1 to 5 Year Old,"Jul 03, 2026","['Jayanagar Station', 'M5 Ecity Mall', 'NH4', 'VIBGYOR High School', 'PES University', 'Springleaf Hospital', 'Kempegowda Airport', 'Karmelaram, Railway Station', 'HCL Technologies Ltd.', 'The Oterra Hotel', 'Aqua Tunnel Show', 'ASC Golf Course', 'M.Chinnaswamy Stadium']","Sobha silicon oasis  super luxurious apartments by sobha limited with world-Class amenities.2bhk + 2t | 1370 sq.Ft | east facing | vastu compliant
Semi-Furnished | higher floor | premium flat
Beautiful garden-Facing viewAvailable for immediate sale.For more details, please contact us.","['4 Wardrobe', 'Fan', '2 Geyser', 'Stove', 'Light', 'Modular Kitchen', 'Chimney', 'No AC', 'No Bed', 'No Dining Table', 'No Microwave', 'No Fridge', 'No Sofa', 'No TV', 'No Washing Machine', 'No Water Purifier']",,"['Construction4.1 out of 5', 'Amenities4.2 out of 5', 'Management4.3 out of 5', 'Connectivity4.1 out of 5', 'Green Area4 out of 5']",https://imagecdn.99acres.com/media1/39313/11/786271410O-1782892033672.jpg,"['Home', 'Property in Bangalore', 'Flats for sale in Bangalore', 'Flats for sale in Hosur Road', 'Flats for sale in Hosa Road', '2 BHK Flats for sale in Hosa Road']","{""Property Ownership"": "":"", ""Parking"": "":"", ""Width of facing road"": "":"", ""Furnishing"": "":"", ""Flooring"": "":"", ""Power Backup"": "":"", ""RERA"": "":""}",REGISTERED,https://rera.karnataka.gov.in/,,,,,
bangalore,"3 BHK FlatinMariyappana Palya, Mysore Road",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-mariyappana-palya-bangalore-west-1400-sqft-spid-G91614286,G91614286,Noor Residency,Noor Residency,12.949249,77.498283,80 Lac,"@ 5,714 per sqft","₹5,714 /sqft",Super Built-up area 1400(130.06 sq.m.)Built-up area: 1200 sqft (111.48 sq.m.)Carpet area: 1098 sqft (102.01 sq.m.)  sqft,130.06,3 Bedrooms,3 Bathrooms,2 Balconies,,"Mariyappana Palya, Mysore Road",1st   of 5 Floors,,,0 to 1 Year Old,"Jun 17, 2026","['Shri Laxmi Narasimha Swamy Temple', 'Muneshwara Temple', 'Mata Amritanandamayi Math', 'Vinayaka Temple', 'Hatti Lakkamma Temple', 'Uco bank ATM', 'Oriental bank of commerce ATM', 'Abhay Hospital', 'Sankalpa Hospital', 'Nanjundeshwara Dental Clinic', 'Dr. Reddy ENT Care Centre', 'Manjunatha Dental clinic', 'Sree Ranga Hospital', 'Dr. Mahesh Clinic', 'Ideal Health Care Centre', 'Abivrud Cancer Care & Research Centre', 'Noble Dental Care', 'Chandana Hospital', 'Vijaya Hospital Bengaluru Urban', 'Panacea Hospital Nagarabhavi', 'Cosmic Health Centre', 'Disha Kids Clinic', 'MEDSOL Hospital', 'Revathi Hospital', 'S K Hospital Bengaluru Urban', 'Petrol Station', 'Ageis auto testng', 'Petro Gas Station', 'Indian Oil', 'State bank of india', 'Andhra bank', 'Union bank', 'University Cafeteria', 'Swathi Restaurant', 'Nammura Tindi', 'Ron-Inn Bar & Restaurant', 'Canteen NLSIU', 'Mane Upahara', 'Utsav Donne Biryani Mane', 'Five Star Chicken', 'Oyalo Pizza', 'Bangalore University', 'Department of Geology', ""Vice Chancellor's Lodge"", 'Dr. Ambedkar Institute of Technology', 'National Law School of India University', 'Jindal Government School', 'Bangalore Blaze Girls High School', 'Sifang India Pvt. Ltd.']","Looking for magnificent 3 bhk builder floors in mariyappanapalya bangalore west? This property is the best deal for you. This property has 3 bedrooms, 3 bathrooms and 2 balconies. The furnishing status of the builder floor is semi-Furnished. This spacious builder floor has built up area of 1200 sq.F...","['Wardrobe', 'Fan', 'Light', 'No AC', 'No Bed', 'No Chimney', 'No Dining Table', 'No Geyser', 'No Modular Kitchen', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Washing Machine', 'No Water Purifier']",,"['Connectivity3.7 out of 5', 'Lifestyle3.9 out of 5', 'Safety3.8 out of 5', 'Green Area3.9 out of 5']",https://imagecdn.99acres.com/media1/38922/18/778458562O-1781635295667.jpg,"['Home', 'Property in Bangalore', 'Flats for sale in Bangalore', 'Flats for sale in Mysore Road', 'Flats for sale in Mariyappana Palya', '3 BHK Flats for sale in Mariyappana Palya']","{""Property Ownership"": "":"", ""Parking"": "":"", ""Furnishing"": "":"", ""Power Backup"": "":""}",NOT AVAILABLE,https://rera.karnataka.gov.in/,,,,,
bangalore,"3 BHK FlatinVarthur, Bangalore",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-candeur-rise-varthur-bangalore-east-1550-sqft-spid-V91394610,V91394610,Candeur Rise,Candeur Rise,12.9349467,77.7444749,1.51 Crore,"@ 9,741 per sqft","₹9,741 /sqft",Super Built-up area 1550(144 sq.m.)  sqft,144.0,3 Bedrooms,2 Bathrooms,2 Balconies,Pooja Room,"1xxx, Varthur, Bangalore",11st   of 12 Floors,West,Others,5 to 10 Year Old,"May 28, 2026","['Dharmaraya Swamy Temple', 'St. Theresa Novitiate', 'Kotak mahindra bank ATM', 'Hdfc bank ATM', 'Government Hospital', 'Dentawell', 'Hair Loss Treatment in Bangalore - Hairline International', 'Revive Aesthetic Clinic Skin Hair And Laser Center', 'Vignesh medicals', 'Shell', 'Vinayaka Cinema', 'Amphitheater', 'Jagriti Theatre', 'Canara bank', 'Damadhish Fine Dine - Family Restaurant', 'Unwind Island Restaurant', 'Saffron Patch', 'Udupi Delecacy', 'Chai Point', 'The Fat Chef', ""Domino's Pizza"", 'Chez Mariannick', 'Cream Stone', 'Toscano - Wine collection', 'Cafe Bel Cibo Patio', 'Daily Sushi', 'The Farmhouse Kitchen & Bakery', 'Bhagini Iris']","No brokerage
This is an ivy signature apartment:
1. Legally verified and ready to move in
2. Newly renovated
3. Assured buyback guaranteeWelcome to candeur rise, varthur, bangalore! This spacious 3bhk west-Facing fully renovated semi-Furnished apartment on the 11th floor offers 1,550 sq ft of gene...","['Wardrobe', 'Fan', 'Light', 'Modular Kitchen', 'No AC', 'No Bed', 'No Chimney', 'No Dining Table', 'No Geyser', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Washing Machine', 'No Water Purifier']",,"['Connectivity4.3 out of 5', 'Lifestyle4.2 out of 5', 'Safety4.1 out of 5', 'Green Area4 out of 5']",https://imagecdn.99acres.com/media1/38366/5/767325126O-1779964038521.jpg,"['Home', 'Property in Bangalore', 'Flats for sale in Bangalore', 'Flats for sale in Varthur', '3 BHK Flats for sale in Varthur']","{""Property Ownership"": "":"", ""Parking"": "":"", ""Width of facing road"": "":"", ""Furnishing"": "":"", ""Flooring"": "":"", ""Power Backup"": "":""}",NOT AVAILABLE,https://rera.karnataka.gov.in/,Anupama,Ivy Homes,"Member Since Apr, 2026","22,5TH FLOOR HARA CHAMBERS KH ROAD BANGALORE BENGA,",https://ivy.homes/buy
bangalore,"3 BHK FlatinVasanthpura, Kanakapura Road",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-vasanthpura-bangalore-south-2400-sqft-spid-J92573900,J92573900,aaa,aaa,12.89477319386621,77.54562243245648,1.9 Crore,"@ 8,636 per sqft","₹7,916 /sqft",Built-up area: 2400 (222.97 sq.m.)Carpet area: 2200 sqft (204.39 sq.m.)  sqft,222.97,3 Bedrooms,3 Bathrooms,2 Balconies,,"Vasanthpura, Kanakapura Road",3rd   of 4 Floors,East,,0 to 1 Year Old,"Jul 14, 2026","['Subramanya Temple', 'Temple', 'Devarakere Venkataramana Temple', 'St Anthony', 'Sacred Neem tree', 'Veeranjeneya Temple', 'Maramma Temple', 'Vinayaka Temple', 'Shanmukh Dixit Astrologer', 'Bank of india ATM', 'Canara bank ATM', 'Axis bank ATM', 'Corporation bank ATM', 'State bank of india ATM', 'Icici ATM', 'Canara bank ATM', 'Samastha Hospitals Pvt Ltd', 'Srinivas Clinic', 'Nagarathna Hospital', 'Perfetual Help Hospital', 'Nagaratna Clinic', ""St. Martha's Hospital"", 'Carewell Dental Clinic', 'Aikya Healthcare', 'Venkateshwara Clinic', 'Diya Speciality Eye Care', 'Lalitha Medicals', 'Annapurna Drug House', 'Medplus', 'Uttarahalli Bus Station', 'IOCL', 'Jana Bharat Gas Agency', 'Bank of india city engineering college branch', 'State bank of india', 'Axis bank', 'Hdfc bank', 'Icici bank uttarahalli branch', 'Karur vysya bank', 'State bank of india', 'Vaishnavi', 'Vaibhavi', 'Vasudev Adigas', 'Sindhoor', 'Naksha Restaurant', 'Kona Kafe', ""Bramhi's Chat Shop"", 'Gubbalala School', 'Rays Academy For Learning', 'Government School', 'G.r. Correspondence College']","This property faces the east direction. Constructed on a built up area of 2400 sq.Ft., the flat comprises 3 bedroom(s), 3 bathrooms and 2 balconies. This flat is situated on the 3rd floor of this 4 floors tall residential building. As the project is already ready to move, so you can easily move into...","['Fan', '2 Geyser', 'Light', 'No AC', 'No Bed', 'No Chimney', 'No Dining Table', 'No Modular Kitchen', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Wardrobe', 'No Washing Machine', 'No Water Purifier']",,"['Connectivity3.4 out of 5', 'Lifestyle3.5 out of 5', 'Safety3.5 out of 5', 'Green Area3.7 out of 5']",https://imagecdn.99acres.com/media1/39599/13/791993898O-1783682409350.jpg,"['Home', 'Property in Bangalore', 'Flats for sale in Bangalore', 'Flats for sale in Kanakapura Road', 'Flats for sale in Vasanthpura', '3 BHK Flats for sale in Vasanthpura']","{""Property Ownership"": "":"", ""Parking"": "":"", ""Furnishing"": "":"", ""Flooring"": "":"", ""Power Backup"": "":""}",NOT AVAILABLE,https://rera.karnataka.gov.in/,,,,,
bangalore,"2 BHK FlatinUttarahalli, Bangalore",https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-century-central-uttarahalli-bangalore-south-1444-sqft-spid-X91409406,X91409406,Century Central,Century Central,12.892024563381074,77.56503793683605,1.6 Crore,"@ 11,080 per sqft","₹11,080 /sqft",Super Built-up area 1444(134.15 sq.m.)Built-up area: 1290 sqft (119.84 sq.m.)Carpet area: 1100 sqft (102.19 sq.m.)  sqft,134.15,2 Bedrooms,2 Bathrooms,1 Balcony,Pooja Room,"Uttarahalli, Bangalore",5th   of 9 Floors,East,"Pool,Club,Main Road",5 to 10 Year Old,"Jun 16, 2026","['Yelachenahalli metro station', 'Sacred Neem tree', 'Vinayaka Temple', '108 Ganesha Temple', 'Canara bank ATM', 'Hdfc bank ATM', 'State bank of india ATM', 'Canara bank ATM', 'Bank of baroda ATM', 'Hdfc ATM', 'Indian overseas bank ATM', 'Metro Hospital Bengaluru Rural', 'Sri Sai Ram Hospital', 'Metro Hospital', 'Diabetacare', 'Konanakunte Government Hospital', 'Rajnandani Hospital Bangalore', ""Specialist's Dental Clinic"", 'Soudhamini Kalyana Mantapa', 'Shyamala Medicals', 'Arpitha Medicals', 'Indian Oil Corporation', 'Canara bank', 'Hdfc bank atm', 'Indian overseas bank', 'State bank of india', 'Karur vysya bank', 'State bank of india', 'Athithi Grand', 'Ammys Biriyani', 'Dominos', 'Sri Krishna Upahar', 'Kai Ruchi', 'Thindi Potha', 'Surabhi Veg', 'Veg Corner', 'Karanth Upahar', 'NIIT', 'RMS International School', 'Insight Academy', 'Hani Foundation Montessori', 'GHPS', 'Jyothi Kendriya Vidyalaya HPS Jaragana Halli 1', 'Greenvalley high school', 'Carmel Jyothi LPS Chunchanagatta', 'Rays Academy For Learning', 'GHPS Chunchana Gatta', 'Srinidhi Public School', 'GMPS Jaraganahalli', 'Grow Square Technologies']","The flat comes with 2 bedroom(s), 2 bathrooms and 1 balcony. This flat lies on the 5th level of a 9 storey building. This is a ready to move project and the property is 5-10 years old. The flat will offer a modern lifestyle as it is presented with many of the amenities such as swimming pool, fitness...","['Fan', 'Geyser', 'Light', 'Chimney', 'Modular Kitchen', 'No AC', 'No Bed', 'No Dining Table', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Wardrobe', 'No Washing Machine', 'No Water Purifier']",,"['Connectivity4.2 out of 5', 'Lifestyle4.2 out of 5', 'Safety4.2 out of 5', 'Green Area3.9 out of 5']",https://imagecdn.99acres.com/media1/38856/4/777124484O-1781439336360.jpg,"['Home', 'Property in Bangalore', 'Flats for sale in Bangalore', 'Flats for sale in Uttarahalli', '2 BHK Flats for sale in Uttarahalli']","{""Property Ownership"": "":"", ""Parking"": "":"", ""Width of facing road"": "":"", ""Furnishing"": "":"", ""Flooring"": "":"", ""Power Backup"": "":"", ""RERA"": "":""}",REGISTERED,https://rera.karnataka.gov.in/,KUMAR K,SR Realtors,"Member Since Jan, 2012","#137 8TH MAIN, 9TH CROSS, RBI LAYOUT, JP NAGAR 7TH, Bangalore South",
