city,property_name,link,property_id,society,societyName,latitude,longitude,price,pricePerSqft,area,areaWithType,areaSqm,bedRoom,bathroom,balcony,additionalRoom,address,floorNum,facing,overlooking,agePossession,postedDate,nearbyLocations,description,furnishDetails,features,rating,mainImage,breadcrumbHierarchy,additionalDetailsJson,reraStatus,reraWebsite,dealerName,dealerCompany,dealerMemberSince,dealerAddress,dealerWebsite
chandigarh,"2 BHK FlatinMullanpur, Chandigarh",https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-omaxe-the-lake-mullanpur-chandigarh-1325-sqft-r6-spid-M80816281,M80816281,Omaxe The Lake,Omaxe The Lake,30.8212136,76.72751960000001,1.1 Crore,"@ 8,301 per sqft","₹8,301 /sqft",Super Built-up area 1325(123.1 sq.m.)Built-up area: 1069 sqft (99.31 sq.m.)Carpet area: 807 sqft (74.97 sq.m.)  sqft,123.1,2 Bedrooms,2 Bathrooms,2 Balconies,,"Mullanpur, Chandigarh, India",8th   of 24 Floors,East,Others,0 to 1 Year Old,"Jun 12, 2026",,"Located in the popular residential address of mullanpur, chandigarh, omaxe the lake is one of the most preferred destination for apartments in chandigarh. This 2 bhk flat is your ticket to be a part of this community. This residential flat is east-Facing direction. Constructed on a super built up ar...","['Wardrobe', 'Modular Kitchen', 'No AC', 'No Bed', 'No Chimney', 'No Dining Table', 'No Fan', 'No Geyser', 'No Light', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Washing Machine', 'No Water Purifier']",,"['Connectivity3.9 out of 5', 'Lifestyle3.9 out of 5', 'Safety3.8 out of 5', 'Green Area4 out of 5']",https://imagecdn.99acres.com/media1/37163/3/743263912O-1776152382884.jpg,"['Home', 'Property in Chandigarh', 'Flats in Chandigarh', 'Flats in Mullanpur', '2 BHK Flats in Mullanpur']","{""Transaction Type"": "":"", ""Property Ownership"": "":"", ""Flooring"": "":"", ""Furnishing"": "":"", ""Width of facing road"": "":"", ""Parking"": "":"", ""WheelChair Friendly"": "":"", ""Water Source"": "":"", ""Power Backup"": "":""}",REGISTERED,https://www.rera.punjab.gov.in/,Realty guide,Realty guide,"Member Since Aug, 2024","booth number 42, Block 2,DLF Hyde park estate,, Chandigarh",
chandigarh,"2 BHK FlatinMullanpur, Chandigarh",https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-omaxe-the-lake-mullanpur-chandigarh-1425-sqft-r5-spid-F81227867,F81227867,Omaxe The Lake,Omaxe The Lake,30.8212136,76.72751960000001,1.2 Crore,"@ 8,421 per sqft","₹8,421 /sqft",Super Built-up area 1425(132.39 sq.m.)Built-up area: 988 sqft (91.79 sq.m.)Carpet area: 807 sqft (74.97 sq.m.)  sqft,132.39,2 Bedrooms,2 Bathrooms,2 Balconies,,"Mullanpur, Chandigarh, India",5th   of 22 Floors,East,"Park,Others,Club,Pool",1 to 5 Year Old,"Jun 12, 2026",,"Omaxe the lake is one of chandigarh's most sought after destination for apartments and this 2 bhk flat in mullanpur is your opportunity to be a part of this community. The flat is east-Facing. Containing 2 bedroom(s), 2 bathrooms and 2 balconies, this flat is spread over a super built up area of 142...","['Wardrobe', 'Modular Kitchen', 'No AC', 'No Bed', 'No Chimney', 'No Dining Table', 'No Fan', 'No Geyser', 'No Light', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Washing Machine', 'No Water Purifier']",,"['Connectivity3.9 out of 5', 'Lifestyle3.9 out of 5', 'Safety3.8 out of 5', 'Green Area4 out of 5']",https://imagecdn.99acres.com/media1/29177/10/583550813O-1767477824629.jpg,"['Home', 'Property in Chandigarh', 'Flats in Chandigarh', 'Flats in Mullanpur', '2 BHK Flats in Mullanpur']","{""Transaction Type"": "":"", ""Property Ownership"": "":"", ""Flooring"": "":"", ""Furnishing"": "":"", ""Width of facing road"": "":"", ""Parking"": "":"", ""WheelChair Friendly"": "":"", ""Water Source"": "":"", ""Power Backup"": "":""}",REGISTERED,https://www.rera.punjab.gov.in/,Realty guide,Realty guide,"Member Since Aug, 2024","booth number 42, Block 2,DLF Hyde park estate,, Chandigarh",
chandigarh,"3 BHK FlatinMullanpur, Chandigarh",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-omaxe-the-lake-mullanpur-chandigarh-1570-sqft-r6-spid-E78444931,E78444931,Omaxe The Lake,Omaxe The Lake,30.8212136,76.72751960000001,1.5 Crore,"@ 9,554 per sqft","₹9,554 /sqft",Super Built-up area 1570(145.86 sq.m.)Built-up area: 1290 sqft (119.84 sq.m.)Carpet area: 994 sqft (92.35 sq.m.)  sqft,145.86,3 Bedrooms,3 Bathrooms,2 Balconies,,"Mullanpur, Chandigarh, India",14th   of 24 Floors,North,"Pool,Park,Main Road,Others",0 to 1 Year Old,"Jun 12, 2026",,"For a 3bhk apartment with 3 washrooms (3wr) in omaxe the lake, new chandigarh, with a built-Up area of 1670 sq. Ft., you could use the following property listing format:Property details:
 Location: Omaxe the lake, new chandigarh
 Property type: 3bhk apartment with 3 washrooms
 Size: 1670 sq. Ft.
 ...","['Wardrobe', 'Modular Kitchen', 'No AC', 'No Bed', 'No Chimney', 'No Dining Table', 'No Fan', 'No Geyser', 'No Light', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Washing Machine', 'No Water Purifier']",,"['Connectivity3.9 out of 5', 'Lifestyle3.9 out of 5', 'Safety3.8 out of 5', 'Green Area4 out of 5']",https://imagecdn.99acres.com/media1/37163/0/743260942O-1776152101135.jpg,"['Home', 'Property in Chandigarh', 'Flats in Chandigarh', 'Flats in Mullanpur', '3 BHK Flats in Mullanpur']","{""Transaction Type"": "":"", ""Property Ownership"": "":"", ""Flooring"": "":"", ""Furnishing"": "":"", ""Width of facing road"": "":"", ""Parking"": "":"", ""WheelChair Friendly"": "":"", ""Water Source"": "":"", ""Power Backup"": "":""}",REGISTERED,https://www.rera.punjab.gov.in/,Realty guide,Realty guide,"Member Since Aug, 2024","booth number 42, Block 2,DLF Hyde park estate,, Chandigarh",
chandigarh,"5 BHK FlatinZirakpur, Chandigarh",https://www.99acres.com/5-bhk-bedroom-apartment-flat-for-sale-in-ananta-aspire-zirakpur-chandigarh-2945-sqft-spid-E92149578,E92149578,Ananta Aspire,Ananta Aspire,30.6400524,76.8084724,2.6 Crore,"@ 8,828 per sqft","₹8,828 /sqft",Super Built-up area 2945(273.6 sq.m.)  sqft,273.6,5 Bedrooms,6 Bathrooms,3 Balconies,"Study Room,Servant Room,Pooja Room,Store Room","Zirakpur, Chandigarh, India",3rd   of 17 Floors,North-East,"Main Road,Club,Park,Pool,Others",0 to 1 Year Old,"Jun 30, 2026",,"This residential flat is north-East-Facing direction. The flat occupies a super built up area of 2935 sq.Ft. That consists of 5 bedrooms, 6 bathrooms and 3 balconies. This flat is situated on the 3rd floor of this 17 floors tall residential building. This residential flat is currently under construc...","['Wardrobe', 'Fan', 'Modular Kitchen', 'Chimney', 'No AC', 'No Bed', 'No Dining Table', 'No Geyser', 'No Light', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Washing Machine', 'No Water Purifier']",,"['Connectivity4.3 out of 5', 'Lifestyle4.3 out of 5', 'Safety4.1 out of 5', 'Green Area4.3 out of 5']",https://imagecdn.99acres.com/media1/39214/17/784297324O-1782803366229.jpg,"['Home', 'Property in Chandigarh', 'Flats in Chandigarh', 'Flats in Zirakpur', '5 BHK Flats in Zirakpur']","{""Transaction Type"": "":"", ""Property Ownership"": "":"", ""Flooring"": "":"", ""Furnishing"": "":"", ""Width of facing road"": "":"", ""Parking"": "":"", ""Power Backup"": "":""}",REGISTERED,https://www.rera.punjab.gov.in/,,,,,
chandigarh,"4 BHK FlatinZirakpur, Chandigarh",https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-ananta-aspire-zirakpur-chandigarh-2247-sqft-spid-X91467974,X91467974,Ananta Aspire,Ananta Aspire,30.639920499722223,76.80564719972222,2.07 Crore,"@ 9,212 per sqft","₹9,212 /sqft",Super Built-up area 2247(208.75 sq.m.)Built-up area: 1595 sqft (148.18 sq.m.)Carpet area: 1362 sqft (126.53 sq.m.)  sqft,208.75,4 Bedrooms,5 Bathrooms,3 Balconies,"Pooja Room,Servant Room","502, Zirakpur, Chandigarh, India",5th   of 17 Floors,North-East,"Park,Club,Main Road",0 to 1 Year Old,"Jun 24, 2026",,"This property faces the north-East direction. Constructed on a super built up area of 2247 sq.Ft., the flat comprises 4 bedroom(s), 5 bathrooms and 3 balconies. The property is located on the 5th floor of a 17 floors tall building. Being a ready to move project, you can expect immediate possession o...","['4 Wardrobe', 'Light', 'Modular Kitchen', 'No AC', 'No Bed', 'No Chimney', 'No Dining Table', 'No Fan', 'No Geyser', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Washing Machine', 'No Water Purifier']",,"['Connectivity4.3 out of 5', 'Lifestyle4.3 out of 5', 'Safety4.1 out of 5', 'Green Area4.3 out of 5']",https://imagecdn.99acres.com/media1/39114/15/782295660O-1782231456280.jpg,"['Home', 'Property in Chandigarh', 'Flats in Chandigarh', 'Flats in Zirakpur', '4 BHK Flats in Zirakpur']","{""Transaction Type"": "":"", ""Property Ownership"": "":"", ""Flooring"": "":"", ""Furnishing"": "":"", ""Width of facing road"": "":"", ""Parking"": "":"", ""Power Backup"": "":""}",REGISTERED,https://www.rera.punjab.gov.in/,Alisha,KEYLOCK HOMES,"Member Since May, 2026","motiya guildford square , Chandigarh",
chandigarh,"3 BHK FlatinZirakpur, Chandigarh",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-escon-primera-zirakpur-chandigarh-1550-sqft-spid-Z91348076,Z91348076,Escon Primera,Escon Primera,30.6203283,76.794795,1.61 Crore,"@ 10,387 per sqft","₹10,387 /sqft",Super Built-up area 1550(144 sq.m.)Built-up area: 1300 sqft (120.77 sq.m.)Carpet area: 950 sqft (88.26 sq.m.)  sqft,144,3 Bedrooms,2 Bathrooms,3 Balconies,Pooja Room,"703, Zirakpur, Chandigarh, India",7th   of 18 Floors,East,"Park,Club,Main Road",0 to 1 Year Old,"Jun 24, 2026",,"The flat is east-Facing. Containing 3 bedroom(s), 2 bathrooms and 3 balconies, this flat is spread over a super built up area of 1550 sq.Ft. This flat is situated on the 7th floor of this 18 floors tall residential building. This is a ready to move project and the property is 0-1 year old. The beaut...","['3 Wardrobe', 'Light', 'Modular Kitchen', 'No AC', 'No Bed', 'No Chimney', 'No Dining Table', 'No Fan', 'No Geyser', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Washing Machine', 'No Water Purifier']",,"['Connectivity4.3 out of 5', 'Lifestyle4.3 out of 5', 'Safety4.1 out of 5', 'Green Area4.3 out of 5']",https://imagecdn.99acres.com/media1/39111/18/782238258O-1782221724481.jpg,"['Home', 'Property in Chandigarh', 'Flats in Chandigarh', 'Flats in Zirakpur', '3 BHK Flats in Zirakpur']","{""Transaction Type"": "":"", ""Property Ownership"": "":"", ""Flooring"": "":"", ""Furnishing"": "":"", ""Width of facing road"": "":"", ""Parking"": "":"", ""Power Backup"": "":""}",REGISTERED,https://www.rera.punjab.gov.in/,Alisha,KEYLOCK HOMES,"Member Since May, 2026","motiya guildford square , Chandigarh",
chandigarh,"3 BHK FlatinZirakpur, Chandigarh",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-escon-primera-zirakpur-chandigarh-2050-sqft-spid-C91349476,C91349476,Escon Primera,Escon Primera,30.6203283,76.794795,1.89 Crore,"@ 9,205 per sqft","₹9,205 /sqft",Super Built-up area 2050(190.45 sq.m.)Built-up area: 1850 sqft (171.87 sq.m.)Carpet area: 1450 sqft (134.71 sq.m.)  sqft,190.45,3 Bedrooms,3 Bathrooms,3+ Balconies,Pooja Room,"304, Zirakpur, Chandigarh, India",3rd   of 18 Floors,East,"Park,Club,Main Road",0 to 1 Year Old,"Jun 24, 2026",,"This is a east-Facing property. Constructed on a super built up area of 2050 sq.Ft., the flat comprises 3 bedroom(s), 3 bathrooms and more than 3 balconies. This flat is situated on the 3rd floor of this 18 floors tall residential building. Being a ready to move project, you can expect immediate pos...","['3 Wardrobe', 'Light', 'Modular Kitchen', 'No AC', 'No Bed', 'No Chimney', 'No Dining Table', 'No Fan', 'No Geyser', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Washing Machine', 'No Water Purifier']",,"['Connectivity4.3 out of 5', 'Lifestyle4.3 out of 5', 'Safety4.1 out of 5', 'Green Area4.3 out of 5']",https://imagecdn.99acres.com/media1/39111/15/782235964O-1782221558769.jpg,"['Home', 'Property in Chandigarh', 'Flats in Chandigarh', 'Flats in Zirakpur', '3 BHK Flats in Zirakpur']","{""Transaction Type"": "":"", ""Property Ownership"": "":"", ""Flooring"": "":"", ""Furnishing"": "":"", ""Width of facing road"": "":"", ""Parking"": "":"", ""Power Backup"": "":""}",REGISTERED,https://www.rera.punjab.gov.in/,Alisha,KEYLOCK HOMES,"Member Since May, 2026","motiya guildford square , Chandigarh",
chandigarh,"4 BHK FlatinZirakpur, Chandigarh",https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-ananta-aspire-zirakpur-chandigarh-2945-sqft-spid-W91746936,W91746936,Ananta Aspire,Ananta Aspire,30.6399875,76.8047656,2.7 Crore,"@ 9,168 per sqft","₹9,168 /sqft",Super Built-up area 2945(273.6 sq.m.)Built-up area: 2545 sqft (236.44 sq.m.)Carpet area: 1957 sqft (181.81 sq.m.)  sqft,273.6,4 Bedrooms,4 Bathrooms,3 Balconies,Servant Room,"701, Zirakpur, Chandigarh, India",7th   of 17 Floors,North-East,"Pool,Park,Club,Main Road",0 to 1 Year Old,"Jun 24, 2026",,"The flat is facing the north-East direction. Containing 4 bedroom(s), 4 bathrooms and 3 balconies, this flat is spread over a super built up area of 2945 sq.Ft. The flat has a total of 17 floors and this property is situated on 7th floor. This 0-1 year old property is available for immediate possess...","['5 Wardrobe', 'Stove', 'Modular Kitchen', 'Chimney', 'No AC', 'No Bed', 'No Dining Table', 'No Fan', 'No Geyser', 'No Light', 'No Microwave', 'No Fridge', 'No Sofa', 'No TV', 'No Washing Machine', 'No Water Purifier']",,"['Connectivity4.3 out of 5', 'Lifestyle4.3 out of 5', 'Safety4.1 out of 5', 'Green Area4.3 out of 5']",https://imagecdn.99acres.com/media1/39107/2/782142730O-1782213264604.jpg,"['Home', 'Property in Chandigarh', 'Flats in Chandigarh', 'Flats in Zirakpur', '4 BHK Flats in Zirakpur']","{""Transaction Type"": "":"", ""Property Ownership"": "":"", ""Flooring"": "":"", ""Furnishing"": "":"", ""Width of facing road"": "":"", ""Parking"": "":"", ""Power Backup"": "":""}",REGISTERED,https://www.rera.punjab.gov.in/,KARN PRABHAKAR,KEYLOCK HOMES,"Member Since May, 2026","motiya guildford square , Mohali",
chandigarh,"3 BHK FlatinZirakpur, Chandigarh",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-trishla-city-zirakpur-chandigarh-1827-sqft-spid-I91557054,I91557054,Trishla City,Trishla City,30.6458253,76.7952477,1.8 Crore,"@ 9,852 per sqft","₹9,852 /sqft",Super Built-up area 1827(169.73 sq.m.)Built-up area: 1525 sqft (141.68 sq.m.)Carpet area: 1275 sqft (118.45 sq.m.)  sqft,169.73,3 Bedrooms,3 Bathrooms,3+ Balconies,Pooja Room,"504, Zirakpur, Chandigarh, India",5th   of 12 Floors,North-East,"Pool,Park,Club,Main Road",0 to 1 Year Old,"Jun 24, 2026",,"The flat is facing the north-East direction. The flat occupies a super built up area of 1827 sq.Ft. That consists of 3 bedrooms, 3 bathrooms and more than 3 balconies. The residential building has 12 floors in total and the flat for sale is located on the 5th floor. This 0-1 year old property is ava...","['Water Purifier', 'Fan', 'Dining Table', '3 Geyser', 'Light', 'Chimney', 'Modular Kitchen', '4 AC', '3 Wardrobe', '3 Bed', 'Sofa', 'No Microwave', 'No Fridge', 'No Stove', 'No TV', 'No Washing Machine']",,"['Construction3.9 out of 5', 'Amenities3.7 out of 5', 'Management3.8 out of 5', 'Connectivity3.9 out of 5', 'Green Area3.8 out of 5']",https://imagecdn.99acres.com/media1/39106/6/782126140O-1782211878479.jpg,"['Home', 'Property in Chandigarh', 'Flats in Chandigarh', 'Flats in Zirakpur', '3 BHK Flats in Zirakpur']","{""Transaction Type"": "":"", ""Property Ownership"": "":"", ""Flooring"": "":"", ""Furnishing"": "":"", ""Width of facing road"": "":"", ""Parking"": "":"", ""Power Backup"": "":""}",REGISTERED,https://www.rera.punjab.gov.in/,Alisha,KEYLOCK HOMES,"Member Since May, 2026","motiya guildford square , Chandigarh",
chandigarh,"3 BHK FlatinZirakpur, Chandigarh",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-atlantis-grand-zirakpur-chandigarh-1995-sqft-spid-G91738916,G91738916,Atlantis Grand,Atlantis Grand,30.646925,76.79354722222222,1.41 Crore,"@ 7,067 per sqft","₹7,067 /sqft",Super Built-up area 1995(185.34 sq.m.)Built-up area: 1575 sqft (146.32 sq.m.)Carpet area: 1125 sqft (104.52 sq.m.)  sqft,185.34,3 Bedrooms,3 Bathrooms,3 Balconies,Pooja Room,"302, Zirakpur, Chandigarh, India",3rd   of 14 Floors,East,"Forest View,Green Belt View,Park View,Garden View",0 to 1 Year Old,"Jun 17, 2026",,"The flat is east-Facing. Containing 3 bedroom(s), 3 bathrooms and 3 balconies, this flat is spread over a super built up area of 1995 sq.Ft. This flat lies on the 3rd level of a 14 storey building. This 0-1 year old property is available for immediate possession as the project is ready to move. The ...","['3 Wardrobe', 'Stove', 'Light', 'Modular Kitchen', 'Chimney', 'No AC', 'No Bed', 'No Dining Table', 'No Fan', 'No Geyser', 'No Microwave', 'No Fridge', 'No Sofa', 'No TV', 'No Washing Machine', 'No Water Purifier']",,"['Connectivity4.3 out of 5', 'Lifestyle4.3 out of 5', 'Safety4.1 out of 5', 'Green Area4.3 out of 5']",https://imagecdn.99acres.com/media1/38914/3/778283272O-1781610384670.jpg,"['Home', 'Property in Chandigarh', 'Flats in Chandigarh', 'Flats in Zirakpur', '3 BHK Flats in Zirakpur']","{""Transaction Type"": "":"", ""Property Ownership"": "":"", ""Flooring"": "":"", ""Furnishing"": "":"", ""Width of facing road"": "":"", ""Parking"": "":"", ""Power Backup"": "":""}",REGISTERED,https://www.rera.punjab.gov.in/,KARN PRABHAKAR,KEYLOCK HOMES,"Member Since May, 2026","motiya guildford square , Mohali",
chandigarh,"3 BHK FlatinZirakpur, Chandigarh",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-the-zirk-zirakpur-chandigarh-1800-sqft-spid-Z91706906,Z91706906,The Zirk,The Zirk,30.6454212,76.7930069,1.22 Crore,"@ 6,800 per sqft","₹6,800 /sqft",Super Built-up area 1800(167.23 sq.m.)Built-up area: 1525 sqft (141.68 sq.m.)Carpet area: 1115 sqft (103.59 sq.m.)  sqft,167.23,3 Bedrooms,3 Bathrooms,3 Balconies,Pooja Room,"204, Zirakpur, Chandigarh, India",2nd   of 10 Floors,North-East,"Pool,Park,Club,Main Road",0 to 1 Year Old,"Jun 17, 2026",,"This is a north-East-Facing property. Containing 3 bedroom(s), 3 bathrooms and 3 balconies, this flat is spread over a super built up area of 1800 sq.Ft. This flat lies on the 2nd level of a 10 storey building. An added advantage of this 0-1 year old flat is that it is available for immediate posses...","['3 Wardrobe', 'Light', 'Chimney', 'Modular Kitchen', 'No AC', 'No Bed', 'No Dining Table', 'No Fan', 'No Geyser', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Washing Machine', 'No Water Purifier']",,"['Connectivity4.3 out of 5', 'Lifestyle4.3 out of 5', 'Safety4.1 out of 5', 'Green Area4.3 out of 5']",https://imagecdn.99acres.com/media1/38914/4/778284322O-1781610478650.jpg,"['Home', 'Property in Chandigarh', 'Flats in Chandigarh', 'Flats in Zirakpur', '3 BHK Flats in Zirakpur']","{""Transaction Type"": "":"", ""Property Ownership"": "":"", ""Flooring"": "":"", ""Furnishing"": "":"", ""Width of facing road"": "":"", ""Parking"": "":"", ""Power Backup"": "":""}",REGISTERED,https://www.rera.punjab.gov.in/,KARN PRABHAKAR,KEYLOCK HOMES,"Member Since May, 2026","motiya guildford square , Mohali",
chandigarh,"3 BHK FlatinZirakpur, Chandigarh",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-the-zirk-zirakpur-chandigarh-1750-sqft-spid-E91678154,E91678154,The Zirk,The Zirk,30.6461678,76.7927703,1.22 Crore,"@ 6,971 per sqft","₹6,971 /sqft",Super Built-up area 1750(162.58 sq.m.)Built-up area: 1550 sqft (144 sq.m.)Carpet area: 1100 sqft (102.19 sq.m.)  sqft,162.58,3 Bedrooms,3 Bathrooms,3 Balconies,Pooja Room,"203, Zirakpur, Chandigarh, India",2nd   of 10 Floors,North-East,"Park,Club,Pool,Main Road",0 to 1 Year Old,"Jun 17, 2026",,"The flat is facing the north-East direction. Containing 3 bedroom(s), 3 bathrooms and 3 balconies, this flat is spread over a super built up area of 1750 sq.Ft. This flat lies on the 2nd level of a 10 storey building. Being a ready to move project, you can expect immediate possession of this 0-1 yea...","['3 Wardrobe', 'Light', 'Chimney', 'Modular Kitchen', 'No AC', 'No Bed', 'No Dining Table', 'No Fan', 'No Geyser', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Washing Machine', 'No Water Purifier']",,"['Connectivity4.3 out of 5', 'Lifestyle4.3 out of 5', 'Safety4.1 out of 5', 'Green Area4.3 out of 5']",https://imagecdn.99acres.com/media1/38914/8/778288462O-1781610822890.jpg,"['Home', 'Property in Chandigarh', 'Flats in Chandigarh', 'Flats in Zirakpur', '3 BHK Flats in Zirakpur']","{""Transaction Type"": "":"", ""Property Ownership"": "":"", ""Flooring"": "":"", ""Furnishing"": "":"", ""Width of facing road"": "":"", ""Parking"": "":"", ""Power Backup"": "":""}",REGISTERED,https://www.rera.punjab.gov.in/,KARN PRABHAKAR,KEYLOCK HOMES,"Member Since May, 2026","motiya guildford square , Mohali",
chandigarh,"3 BHK Flatin Zirakpur, Chandigarh",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-golden-era-home-zirakpur-chandigarh-2100-sqft-spid-K91671554,K91671554,Golden Era Home,Golden Era Home,30.6349875581252,76.829423372397,1.13 Crore,"@ 10,272 per sqft","₹10,272 /sqft",Super Built-up area 2100(195.1 sq.m.)Built-up area: 1800 sqft (167.23 sq.m.)Carpet area: 1100 sqft (102.19 sq.m.)  sqft,195.1,3 Bedrooms,3 Bathrooms,3 Balconies,Pooja Room,"701, Zirakpur, Chandigarh, India",7th   of 14 Floors,East,"Road View,Park View,Clubhouse View",0 to 1 Year Old,"Jun 17, 2026",,"The flat is east-Facing. The floor plan additionally contains 3 bedroom(s), 3 bathrooms and 3 balconies. All in all, the flat is spread over a super built up area of 2100 sq.Ft. The property is located on the 7th floor of a 14 floors tall building. An added advantage of this 0-1 year old flat is tha...","['3 Wardrobe', 'Light', 'Modular Kitchen', 'No AC', 'No Bed', 'No Chimney', 'No Dining Table', 'No Fan', 'No Geyser', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Washing Machine', 'No Water Purifier']",,"['Connectivity4.3 out of 5', 'Lifestyle4.3 out of 5', 'Safety4.1 out of 5', 'Green Area4.3 out of 5']",https://imagecdn.99acres.com/media1/38904/14/778094776O-1781597195246.jpg,"['Home', 'Property in Chandigarh', 'Flats in Chandigarh', 'Flats in Zirakpur', '3 BHK Flats in Zirakpur']","{""Transaction Type"": "":"", ""Property Ownership"": "":"", ""Flooring"": "":"", ""Furnishing"": "":"", ""Width of facing road"": "":"", ""Parking"": "":"", ""Power Backup"": "":""}",REGISTERED,https://www.rera.punjab.gov.in/,KARN PRABHAKAR,KEYLOCK HOMES,"Member Since May, 2026","motiya guildford square , Mohali",
chandigarh,"3 BHK FlatinZirakpur, Chandigarh",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-the-suman-marvelous-zirakpur-chandigarh-1745-sqft-spid-T91296200,T91296200,The Suman Marvelous,The Suman Marvelous,30.629291666666667,76.80736388888889,95 Lac,"@ 5,444 per sqft","₹5,444 /sqft",Super Built-up area 1745(162.12 sq.m.)Built-up area: 1545 sqft (143.54 sq.m.)Carpet area: 1345 sqft (124.95 sq.m.)  sqft,162.12,3 Bedrooms,3 Bathrooms,3+ Balconies,Pooja Room,"502, Zirakpur, Chandigarh, India",5th   of 14 Floors,North-East,"Park,Club,Main Road",0 to 1 Year Old,"May 29, 2026",,"Discover spacious 3bhk homes in s+12 tower at the heart of zirakpur,perfectly linked to airport road and patiala road. A rera approved project,ready for possesion,crafted for families with world class amenities. It has grand club house & party hall, swimming pool,badminton court & gym, indoor games,...","['3 Wardrobe', 'Water Purifier', 'Light', 'Modular Kitchen', 'Chimney', 'No AC', 'No Bed', 'No Dining Table', 'No Fan', 'No Geyser', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Washing Machine']",,"['Connectivity4.3 out of 5', 'Lifestyle4.3 out of 5', 'Safety4.1 out of 5', 'Green Area4.3 out of 5']",https://imagecdn.99acres.com/media1/38365/10/767310640O-1779963266476.jpg,"['Home', 'Property in Chandigarh', 'Flats in Chandigarh', 'Flats in Zirakpur', '3 BHK Flats in Zirakpur']","{""Transaction Type"": "":"", ""Property Ownership"": "":"", ""Flooring"": "":"", ""Furnishing"": "":"", ""Width of facing road"": "":"", ""Parking"": "":"", ""Power Backup"": "":""}",REGISTERED,https://www.rera.punjab.gov.in/,KARN PRABHAKAR,KEYLOCK HOMES,"Member Since May, 2026","motiya guildford square , Mohali",
chandigarh,"2 BHK FlatinMullanpur, Chandigarh",https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-omaxe-the-lake-mullanpur-chandigarh-1390-sqft-spid-K90440794,K90440794,Omaxe The Lake,Omaxe The Lake,30.8210861,76.7275647,1.2 Crore,"@ 8,633 per sqft","₹8,633 /sqft",Super Built-up area 1390(129.14 sq.m.)Built-up area: 1364 sqft (126.72 sq.m.)Carpet area: 1012 sqft (94.02 sq.m.)  sqft,129.14,2 Bedrooms,2 Bathrooms,2 Balconies,,"Mullanpur, Chandigarh, India",16th   of 22 Floors,East,Main Road,1 to 5 Year Old,"Jun 09, 2026",,"Omaxe the lake in new chandigarh is a 25-Acre, water-Themed luxury development offering 2, 3, 4 bhk apartments, penthouses, and villas (1,2854,850 sq. Ft.). Designed by australian architects, it features a central water body, 19 towers, high-End amenities like a lotus-Shaped clubhouse, and earthquak...","['2 Wardrobe', '2 Bed', 'Water Purifier', 'Fan', 'Sofa', '3 Geyser', 'Light', 'Modular Kitchen', 'Chimney', 'No AC', 'No Dining Table', 'No Microwave', 'No Fridge', 'No Stove', 'No TV', 'No Washing Machine']",,"['Connectivity3.9 out of 5', 'Lifestyle3.9 out of 5', 'Safety3.8 out of 5', 'Green Area4 out of 5']",https://imagecdn.99acres.com/media1/37796/19/755939674O-1778231646375.jpg,"['Home', 'Property in Chandigarh', 'Flats in Chandigarh', 'Flats in Mullanpur', '2 BHK Flats in Mullanpur']","{""Transaction Type"": "":"", ""Property Ownership"": "":"", ""Flooring"": "":"", ""Furnishing"": "":"", ""Width of facing road"": "":"", ""Parking"": "":"", ""Power Backup"": "":""}",REGISTERED,https://www.rera.punjab.gov.in/,vansh,New chandigarh City Homes,"Member Since Jan, 2026","SCO 8 lake commercial new chandigarh, Chandigarh",
